address,eligible,status_text,latency_sec,checked_at,lat,lon,method
273 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.502338+00:00,-37.8007140,144.9838130,error
147 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.513224+00:00,-37.7996510,144.9899020,error
311 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.524103+00:00,-37.7997515,144.9839675,error
260 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.534580+00:00,-37.7990075,144.9836757,error
258 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.545059+00:00,-37.7990026,144.9836206,error
237 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.555489+00:00,-37.8018520,144.9836127,error
141 Greeves Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.565611+00:00,-37.8003159,144.9837509,error
135 Greeves Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.575940+00:00,-37.8002880,144.9835380,error
345 Punt Road Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.586160+00:00,-37.8233537,144.9893542,error
36-38 Sackville Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.596591+00:00,-37.7982461,144.9858872,error
226 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.606918+00:00,-37.7989130,144.9825650,error
131 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.617300+00:00,-37.7982910,144.9792210,error
52 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.627405+00:00,-37.7982480,144.9764570,error
93 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.637633+00:00,-37.7981069,144.9777309,error
126 Moor Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.647961+00:00,-37.8021790,144.9796323,error
333 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.657999+00:00,-37.7973830,144.9672940,error
29 York Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.668128+00:00,-37.8300290,144.9627720,error
100 Market Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.678640+00:00,-37.8299490,144.9573832,error
139-145 Market Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.688793+00:00,-37.8310300,144.9553690,error
520 City Road Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.698947+00:00,-37.8324390,144.9520610,error
341-345 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.709579+00:00,-37.8143930,144.9635130,error
322 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:15.721233+00:00,-37.7995101,144.9843320,error
284 Wellington Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.732406+00:00,-37.7999727,144.9873733,error
286 Wellington Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.743008+00:00,-37.7999160,144.9873810,error
76 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.014,2025-08-12T09:53:15.757568+00:00,-37.7991728,144.9875816,error
112 Elgin Street Melbourne VIC,False,error:ElementNotInteractableException,0.024,2025-08-12T09:53:15.781969+00:00,-37.7973720,144.9710590,error
236 Swanston Street Melbourne VIC,False,error:ElementNotInteractableException,0.015,2025-08-12T09:53:15.796637+00:00,-37.8123487,144.9652862,error
50 Flemington Road Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.807607+00:00,-37.7939350,144.9489790,error
109 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.818378+00:00,-37.7995052,144.9884351,error
275 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.828916+00:00,-37.8006800,144.9837570,error
271 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.839585+00:00,-37.8007690,144.9838060,error
269 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.850203+00:00,-37.8007990,144.9837920,error
261 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.860882+00:00,-37.8010530,144.9837680,error
184 Elgin Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.871641+00:00,-37.7970607,144.9683990,error
65 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.882120+00:00,-37.7980271,144.9769236,error
110 Elgin Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.892516+00:00,-37.7973640,144.9711530,error
293 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.903046+00:00,-37.7984560,144.9670930,error
15 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.913765+00:00,-37.8065270,144.9657090,error
420 Gore Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.924391+00:00,-37.7963600,144.9836490,error
321A Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.934975+00:00,-37.7994135,144.9840437,error
319 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.946016+00:00,-37.7995264,144.9840282,error
317 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.956651+00:00,-37.7995846,144.9840215,error
315 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.967210+00:00,-37.7996170,144.9840175,error
313 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.978199+00:00,-37.7996676,144.9840073,error
305 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:15.988727+00:00,-37.7998360,144.9839570,error
303 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:15.999288+00:00,-37.7998982,144.9839440,error
301 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:16.012078+00:00,-37.7999470,144.9839380,error
291 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.023086+00:00,-37.8002001,144.9838825,error
3 Freshwater Place Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.033770+00:00,-37.8215280,144.9619340,error
107 Peel Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.044592+00:00,-37.8054940,144.9557670,error
37 Flemington Road Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.056132+00:00,-37.8002662,144.9552150,error
49 Rathdowne Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.066914+00:00,-37.8060054,144.9687850,error
132 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.077561+00:00,-37.7993663,144.9893806,error
391 St Kilda Road Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.088550+00:00,-37.8354600,144.9755710,error
403 St Kilda Road Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.098921+00:00,-37.8358790,144.9758310,error
398 St Kilda Road Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.109109+00:00,-37.8344300,144.9737630,error
7 Park Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.119540+00:00,-37.8329439,144.9706437,error
55 William Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.129901+00:00,-37.8183440,144.9591540,error
138 Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.140296+00:00,-37.7993958,144.9896049,error
320 Wellington Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.150402+00:00,-37.7970710,144.9878860,error
416 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.160523+00:00,-37.7960109,144.9850267,error
401 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.170934+00:00,-37.7964633,144.9845425,error
348 Lygon Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.181474+00:00,-37.7989124,144.9674450,error
163 Spring Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.191732+00:00,-37.8108130,144.9725480,error
208 Swanston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.201951+00:00,-37.8128710,144.9656010,error
124 La Trobe Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.212520+00:00,-37.8087434,144.9651600,error
197-203 Little Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.222822+00:00,-37.8101030,144.9661510,error
171 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.233025+00:00,-37.8040107,144.9832410,error
150 Wellington Parade Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.243420+00:00,-37.8161705,144.9847512,error
14-16 Market Lane Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.253598+00:00,-37.8118714,144.9693954,error
216-218 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.263949+00:00,-37.8025305,144.9838161,error
222 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.274157+00:00,-37.8024284,144.9838367,error
2 Stanley Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.284319+00:00,-37.8019611,144.9843297,error
535-555 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.294642+00:00,-37.8165161,144.9583808,error
199 Park Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.305242+00:00,-37.8352260,144.9622030,error
197 Park Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.315597+00:00,-37.8351960,144.9622440,error
51 Victoria Parade Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.325907+00:00,-37.8087667,144.9844359,error
32-34 Wellington Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.336169+00:00,-37.8078062,144.9860748,error
100 Gertrude Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.346699+00:00,-37.8059239,144.9777599,error
230 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.356934+00:00,-37.8022370,144.9838760,error
290-292 Wellington Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.366928+00:00,-37.7998730,144.9873990,error
66a Johnston Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.377170+00:00,-37.7991350,144.9871140,error
520 Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.387413+00:00,-37.8154140,144.9583440,error
375 George Street Melbourne VIC,False,error:ElementNotInteractableException,0.013,2025-08-12T09:53:16.400793+00:00,-37.7981114,144.9817665,error
219 Napier Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.411194+00:00,-37.8013890,144.9800010,error
83 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.422364+00:00,-37.8062400,144.9827510,error
167 Gertrude Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.433121+00:00,-37.8059311,144.9800232,error
13 Gertrude Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.443543+00:00,-37.8053730,144.9748760,error
157 Spring Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.453756+00:00,-37.8110330,144.9726540,error
20 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.464285+00:00,-37.8104740,144.9718180,error
24 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.474700+00:00,-37.8105240,144.9717049,error
35 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.485178+00:00,-37.8107242,144.9716776,error
39-41 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.495965+00:00,-37.8107910,144.9715010,error
55 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.506441+00:00,-37.8109480,144.9709780,error
85 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.516797+00:00,-37.8112664,144.9699246,error
101 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.527002+00:00,-37.8113060,144.9696720,error
98 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.538256+00:00,-37.8111770,144.9695490,error
105 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.548885+00:00,-37.8114370,144.9692720,error
112-114 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.559198+00:00,-37.8112920,144.9691010,error
123 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.569078+00:00,-37.8115900,144.9687900,error
119-121 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.580241+00:00,-37.8115480,144.9688810,error
120 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.591431+00:00,-37.8113468,144.9689536,error
131 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.602280+00:00,-37.8116200,144.9686050,error
139 Little Bourke Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:16.614040+00:00,-37.8116770,144.9684120,error
259 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.625578+00:00,-37.7995650,144.9780890,error
255 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.032,2025-08-12T09:53:16.657286+00:00,-37.7996650,144.9780800,error
261 Brunswick Street Melbourne VIC,False,error:ElementNotInteractableException,0.012,2025-08-12T09:53:16.669144+00:00,-37.7995330,144.9780990,error
260 Smith Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.679916+00:00,-37.8013783,144.9839797,error
16 Corrs Lane Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.690334+00:00,-37.8111694,144.9683698,error
21 Croft Alley Melbourne VIC,False,error:ElementNotInteractableException,0.010,2025-08-12T09:53:16.700698+00:00,-37.8120888,144.9691113,error
176 Little Lonsdale Street Melbourne VIC,False,error:ElementNotInteractableException,0.011,2025-08-12T09:53:16.711911+00:00,-37.8101724,144.9652411,error
